Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,accuracy_pic_trial,accuracy,trial_dur,match,accuracy_color_trial,prop_correct,minutes,,accuracy_percentage,phase,correct_resp,correct_response
119,1646737566545,08/03/2022 11:06:06,1646737566238,1,08/03/2022 12:06:06,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,790,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,118,290849,0.0-2.7-0.58,,1,1,3180,,,0.9974358974358974,,,,test,,j
120,1646737569779,08/03/2022 11:06:09,1646737569483,1,08/03/2022 12:06:09,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/green.png,,, ,image-keyboard-response,119,294094,0.0-2.7-2.58,,,,3210,1,,0.9889830508474576,4.600666666666666,,,test,, 
121,1646737569879,08/03/2022 11:06:09,1646737569602,1,08/03/2022 12:06:09,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,120,294214,0.0-2.7-3.58-0.58,,,,,,,,,,,,,
122,1646737573148,08/03/2022 11:06:13,1646737572854,1,08/03/2022 12:06:12,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1235,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,121,297466,0.0-2.7-0.59,,1,1,3240,,,0.9783333333333334,,,,test,,j
123,1646737576438,08/03/2022 11:06:16,1646737576139,1,08/03/2022 12:06:16,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,644,/task/320432/9/asset/green.png,,, ,image-keyboard-response,122,300751,0.0-2.7-2.59,,,1,3270,1,1,0.9809917355371901,4.7116,,,test,, 
124,1646737579745,08/03/2022 11:06:19,1646737579445,1,08/03/2022 12:06:19,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,690,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,123,304057,0.0-2.7-0.60,,1,1,3300,,,0.978688524590164,,,,test,,f
125,1646737583096,08/03/2022 11:06:23,1646737582796,1,08/03/2022 12:06:22,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/pink.png,,,,image-keyboard-response,124,307407,0.0-2.7-2.60,,,1,3330,,1,0.9813008130081301,4.82255,,,test,,
126,1646737586464,08/03/2022 11:06:26,1646737586165,1,08/03/2022 12:06:26,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,740,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,125,310777,0.0-2.7-0.61,,1,1,3360,,,0.9790322580645162,,,,test,,f
127,1646737589881,08/03/2022 11:06:29,1646737589580,1,08/03/2022 12:06:29,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,578,/task/320432/9/asset/pink.png,,, ,image-keyboard-response,126,314191,0.0-2.7-2.61,,,1,3390,1,1,0.9816,4.935616666666666,,,test,, 
128,1646737593312,08/03/2022 11:06:33,1646737593018,1,08/03/2022 12:06:33,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,705,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,127,317629,0.0-2.7-0.62,,1,1,3420,,,0.9793650793650794,,,,test,,j
129,1646737596762,08/03/2022 11:06:36,1646737596474,1,08/03/2022 12:06:36,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1025,/task/320432/9/asset/pink.png,,, ,image-keyboard-response,128,321086,0.0-2.7-2.62,,,1,3450,1,1,0.9818897637795275,5.050516666666667,,,test,, 
130,1646737600263,08/03/2022 11:06:40,1646737599962,1,08/03/2022 12:06:39,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,696,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,129,324573,0.0-2.7-0.63,,1,1,3480,,,0.9796874999999999,,,,test,,f
131,1646737603777,08/03/2022 11:06:43,1646737603485,1,08/03/2022 12:06:43,73265,15,task-v1am,,20182906,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x864,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/blue.png,,,,image-keyboard-response,130,328095,0.0-2.7-2.63,,,1,3510,,1,0.982170542635659,5.167366666666667,,,test,,
1,1646737163290,08/03/2022 10:59:23,1646737169781,1,08/03/2022 11:59:29,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,,,,,fullscreen,0,4298,0.0-0.0,,,,,,,,,,,,,
2,1646737168635,08/03/2022 10:59:28,1646737175219,1,08/03/2022 11:59:35,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,5400.899999976158,,,,,instructions,1,9737,0.0-1.0,,,,,,,,,2022-03-08T10:59:35.219Z,[1],test,,
3,1646737170194,08/03/2022 10:59:30,1646737176740,1,08/03/2022 11:59:36,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,884.7000000476837,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,2,11257,0.0-2.0-0.0,,1,1,1500,,,0.7,,,,test,,f
4,1646737171683,08/03/2022 10:59:31,1646737178254,1,08/03/2022 11:59:38,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/white.png,,,,image-keyboard-response,3,12770,0.0-2.0-2.0,,,1,1500,,1,1,0.050583333333333334,,,test,,
5,1646737173187,08/03/2022 10:59:33,1646737179765,1,08/03/2022 11:59:39,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,771.1000000238419,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,4,14282,0.0-2.0-0.1,,1,1,1500,,,0.9,,,,test,,j
6,1646737174706,08/03/2022 10:59:34,1646737181285,1,08/03/2022 11:59:41,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,422.89999997615814,/task/320432/9/asset/white.png,,, ,image-keyboard-response,5,15802,0.0-2.0-2.1,,,1,1500,1,1,1,0.1011,,,test,, 
7,1646737176225,08/03/2022 10:59:36,1646737182797,1,08/03/2022 11:59:42,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,704.8000000715256,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,6,17314,0.0-2.0-0.2,,1,1,1500,,,0.9400000000000001,,,,test,,f
8,1646737177757,08/03/2022 10:59:37,1646737184347,1,08/03/2022 11:59:44,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,389.89999997615814,/task/320432/9/asset/white.png,,, ,image-keyboard-response,7,18864,0.0-2.0-2.2,,,1,1530,1,1,1,0.15213333333333334,,,test,, 
9,1646737179317,08/03/2022 10:59:39,1646737185891,1,08/03/2022 11:59:45,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,743.2000000476837,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,8,20407,0.0-2.0-0.3,,1,1,1530,,,0.9571428571428571,,,,test,,j
10,1646737180885,08/03/2022 10:59:40,1646737187466,1,08/03/2022 11:59:47,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,586.6000000238419,/task/320432/9/asset/white.png,,, ,image-keyboard-response,9,21983,0.0-2.0-2.3,,,1,1560,1,1,1,0.2041,,,test,, 
11,1646737182459,08/03/2022 10:59:42,1646737189044,1,08/03/2022 11:59:49,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,757.5999999046326,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,10,23561,0.0-2.0-0.4,,1,1,1560,,,0.9666666666666666,,,,test,,j
12,1646737184069,08/03/2022 10:59:44,1646737190650,1,08/03/2022 11:59:50,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,376,/task/320432/9/asset/white.png,,, ,image-keyboard-response,11,25167,0.0-2.0-2.4,,,1,1590,1,1,1,0.2571833333333333,,,test,, 
13,1646737185672,08/03/2022 10:59:45,1646737192261,1,08/03/2022 11:59:52,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,812.8999999761581,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,12,26778,0.0-2.0-0.5,,1,1,1590,,,0.9727272727272727,,,,test,,j
14,1646737187321,08/03/2022 10:59:47,1646737193904,1,08/03/2022 11:59:53,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,417.10000002384186,/task/320432/9/asset/white.png,,, ,image-keyboard-response,13,28421,0.0-2.0-2.5,,,1,1620,1,1,1,0.3114166666666667,,,test,, 
15,1646737188947,08/03/2022 10:59:48,1646737195532,1,08/03/2022 11:59:55,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,417.3000000715256,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,14,30049,0.0-2.0-0.6,,1,1,1620,,,0.9769230769230769,,,,test,,f
16,1646737190623,08/03/2022 10:59:50,1646737197191,1,08/03/2022 11:59:57,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,419,/task/320432/9/asset/white.png,,, ,image-keyboard-response,15,31707,0.0-2.0-2.6,,,1,1650,1,1,1,0.3662,,,test,, 
17,1646737192268,08/03/2022 10:59:52,1646737198852,1,08/03/2022 11:59:58,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,593.7000000476837,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,16,33370,0.0-2.0-0.7,,1,1,1650,,,0.98,,,,test,,f
18,1646737193957,08/03/2022 10:59:53,1646737200540,1,08/03/2022 12:00:00,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/red.png,,,,image-keyboard-response,17,35058,0.0-2.0-2.7,,,1,1680,,1,1,0.42201666666666665,,,test,,
19,1646737195660,08/03/2022 10:59:55,1646737202228,1,08/03/2022 12:00:02,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,740.2000000476837,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,18,36745,0.0-2.1-0.8,,1,1,1680,,,0.9823529411764708,,,,test,,f
20,1646737197380,08/03/2022 10:59:57,1646737203950,1,08/03/2022 12:00:03,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,353.89999997615814,/task/320432/9/asset/red.png,,, ,image-keyboard-response,19,38467,0.0-2.1-2.8,,,1,1710,1,1,1,0.47885,,,test,, 
21,1646737199088,08/03/2022 10:59:59,1646737205667,1,08/03/2022 12:00:05,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,563.4000000953674,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,20,40184,0.0-2.1-0.9,,1,1,1710,,,0.9842105263157894,,,,test,,j
22,1646737200837,08/03/2022 11:00:00,1646737207415,1,08/03/2022 12:00:07,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,364.6999999284744,/task/320432/9/asset/red.png,,, ,image-keyboard-response,21,41932,0.0-2.1-2.9,,,1,1740,1,1,1,0.5366,,,test,, 
23,1646737202577,08/03/2022 11:00:02,1646737209161,1,08/03/2022 12:00:09,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,432.10000002384186,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,22,43678,0.0-2.1-0.10,,1,1,1740,,,0.9857142857142857,,,,test,,f
24,1646737204389,08/03/2022 11:00:04,1646737210941,1,08/03/2022 12:00:10,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,542,/task/320432/9/asset/red.png,,, ,image-keyboard-response,23,45457,0.0-2.1-2.10,,,1,1770,1,1,1,0.5953666666666667,,,test,, 
25,1646737206155,08/03/2022 11:00:06,1646737212722,1,08/03/2022 12:00:12,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,925.2000000476837,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,24,47239,0.0-2.1-0.11,,1,1,1770,,,0.9869565217391305,,,,test,,j
26,1646737207958,08/03/2022 11:00:07,1646737214531,1,08/03/2022 12:00:14,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,340.59999990463257,/task/320432/9/asset/red.png,,, ,image-keyboard-response,25,49048,0.0-2.1-2.11,,,1,1800,1,1,1,0.6552,,,test,, 
27,1646737209802,08/03/2022 11:00:09,1646737216340,1,08/03/2022 12:00:16,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,679.3999999761581,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,26,50857,0.0-2.1-0.12,,1,1,1800,,,0.988,,,,test,,f
28,1646737211618,08/03/2022 11:00:11,1646737218185,1,08/03/2022 12:00:18,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,344.59999990463257,/task/320432/9/asset/red.png,,, ,image-keyboard-response,27,52702,0.0-2.1-2.12,,,1,1830,1,1,1,0.7161,,,test,, 
29,1646737213446,08/03/2022 11:00:13,1646737220022,1,08/03/2022 12:00:20,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,502.60000002384186,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,28,54539,0.0-2.1-0.13,,1,1,1830,,,0.9888888888888888,,,,test,,j
30,1646737215323,08/03/2022 11:00:15,1646737221903,1,08/03/2022 12:00:21,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,339.7999999523163,/task/320432/9/asset/red.png,,, ,image-keyboard-response,29,56420,0.0-2.1-2.13,,,1,1860,1,1,1,0.7780666666666667,,,test,, 
31,1646737217252,08/03/2022 11:00:17,1646737223770,1,08/03/2022 12:00:23,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,518.6999999284744,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,30,58287,0.0-2.1-0.14,,1,1,1860,,,0.9896551724137931,,,,test,,f
32,1646737219132,08/03/2022 11:00:19,1646737225701,1,08/03/2022 12:00:25,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,455.3000000715256,/task/320432/9/asset/red.png,,, ,image-keyboard-response,31,60218,0.0-2.1-2.14,,,1,1890,1,1,1,0.8413666666666667,,,test,, 
33,1646737221010,08/03/2022 11:00:21,1646737227599,1,08/03/2022 12:00:27,73265,15,task-v1am,,20182813,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,577.2999999523163,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,32,62116,0.0-2.1-0.15,,1,1,1890,,,0.9903225806451613,,,,test,,f
